USER_ID,feat1,feat2,feat3,feat4,feat5,ITEM_ID
user_3725,4,5,5,8,10,item_2
user_3726,5,8,4,5,1,item_3
user_3727,4,5,2,6,6,item_1
user_3728,1,3,3,1,6,item_2
user_3729,2,2,2,6,8,item_0
user_3730,8,10,4,9,1,item_2
user_3731,6,4,4,5,9,item_0
user_3732,5,9,10,4,10,item_0
user_3733,9,9,3,9,6,item_2
user_3734,10,3,10,8,8,item_2
user_3735,9,2,3,3,3,item_0
user_3736,1,4,8,3,10,item_0
user_3737,5,9,1,9,2,item_2
user_3738,8,2,6,6,10,item_2
user_3739,9,5,8,2,3,item_2
user_3740,7,7,2,7,1,item_2
user_3741,9,7,6,4,9,item_2
user_3742,7,2,3,4,1,item_2
user_3743,5,8,5,3,8,item_2
user_3744,8,10,10,10,10,item_2
user_3745,4,1,6,4,9,item_0
user_3746,3,6,6,6,4,item_2
user_3747,1,7,1,9,7,item_0
user_3748,3,4,5,3,1,item_0
user_3749,9,1,8,9,9,item_2
user_3750,8,7,7,1,2,item_2
user_3751,4,8,2,9,9,item_0
user_3752,7,3,3,3,4,item_2
user_3753,3,1,3,4,7,item_2
user_3754,6,9,7,5,4,item_0
user_3755,6,4,5,6,5,item_0
user_3756,10,2,5,2,1,item_2
user_3757,4,6,10,7,7,item_0
user_3758,5,5,3,7,3,item_2
user_3759,2,9,5,4,5,item_0
user_3760,4,1,3,6,3,item_0
user_3761,8,1,5,10,6,item_0
user_3762,10,1,10,4,8,item_0
user_3763,7,4,3,5,3,item_0
user_3764,1,6,7,1,7,item_0
user_3765,9,3,8,9,3,item_3
user_3766,9,10,10,2,7,item_2
user_3767,7,5,3,1,4,item_0
user_3768,3,6,9,5,2,item_0
user_3769,4,6,9,7,1,item_0
user_3770,6,1,4,8,8,item_0
user_3771,9,6,1,9,8,item_2
user_3772,9,6,5,8,1,item_0
user_3773,5,9,8,8,5,item_0
user_3774,4,10,4,3,9,item_0
user_3775,3,10,7,9,3,item_0
user_3776,1,3,6,8,10,item_0
user_3777,4,6,7,5,6,item_0
user_3778,6,6,6,1,8,item_0
user_3779,2,4,10,1,2,item_2
user_3780,9,10,4,4,10,item_2
user_3781,8,3,2,7,6,item_2
user_3782,1,9,6,4,8,item_2
user_3783,5,10,1,9,8,item_0
user_3784,4,9,1,9,5,item_0
user_3785,4,3,6,2,3,item_2
user_3786,6,6,6,6,6,item_3
user_3787,9,9,10,10,1,item_0
user_3788,5,6,1,9,7,item_0
user_3789,10,2,10,8,9,item_2
user_3790,4,6,3,6,1,item_0
user_3791,1,6,5,7,10,item_1
user_3792,6,8,10,5,7,item_0
user_3793,9,7,5,4,5,item_2
user_3794,4,5,3,8,7,item_0
user_3795,4,4,4,4,4,item_3
user_3796,3,1,3,3,7,item_0
user_3797,2,1,2,8,1,item_0
user_3798,6,4,2,2,6,item_2
user_3799,2,3,6,8,6,item_3
user_3800,6,7,5,7,2,item_2
user_3801,5,1,9,7,7,item_3
user_3802,7,2,6,8,10,item_0
user_3803,3,8,2,4,5,item_0
user_3804,7,9,8,5,5,item_0
user_3805,4,3,9,3,3,item_2
user_3806,7,6,8,4,1,item_0
user_3807,3,3,6,4,6,item_1
user_3808,6,5,1,3,1,item_2
user_3809,3,4,6,10,6,item_0
user_3810,5,3,2,3,5,item_0
user_3811,4,2,4,4,7,item_0
user_3812,10,7,7,7,8,item_0
user_3813,4,3,3,4,7,item_0
user_3814,3,8,5,8,5,item_0
user_3815,6,6,8,10,4,item_2
user_3816,7,9,4,5,1,item_2
user_3817,7,7,2,8,6,item_2
user_3818,4,4,8,1,9,item_2
user_3819,5,10,9,10,1,item_0
user_3820,9,5,1,9,6,item_0
user_3821,1,6,8,7,3,item_2
user_3822,6,5,4,9,3,item_0
user_3823,7,3,1,10,5,item_0
user_3824,5,7,2,3,6,item_0
user_3825,3,6,2,5,7,item_0
user_3826,6,1,1,1,9,item_2
user_3827,7,6,5,4,2,item_2
user_3828,10,3,7,8,6,item_0
user_3829,3,7,9,7,6,item_2
user_3830,9,5,6,10,8,item_0
user_3831,7,10,2,6,9,item_0
user_3832,8,5,1,5,8,item_0
user_3833,1,5,5,4,1,item_2
user_3834,9,9,6,5,5,item_0
user_3835,7,1,2,7,2,item_0
user_3836,9,6,1,6,7,item_2
user_3837,10,4,5,1,9,item_0
user_3838,1,9,7,7,2,item_0
user_3839,1,7,10,1,4,item_0
user_3840,1,7,7,7,3,item_0
user_3841,7,8,2,6,9,item_2
user_3842,8,10,7,3,3,item_0
user_3843,9,8,7,6,8,item_3
user_3844,3,5,2,8,4,item_2
user_3845,5,5,8,2,1,item_0
user_3846,3,8,7,5,7,item_1
user_3847,8,8,8,9,5,item_2
user_3848,10,6,1,1,3,item_0
user_3849,3,7,9,10,10,item_0
user_3850,1,6,3,4,8,item_0
user_3851,10,9,8,5,9,item_0
user_3852,6,4,8,2,9,item_3
user_3853,7,1,10,5,9,item_2
user_3854,2,5,1,9,9,item_0
user_3855,9,6,7,5,10,item_0
user_3856,9,7,2,10,7,item_3
user_3857,5,7,4,8,2,item_2
user_3858,5,5,8,7,1,item_0
user_3859,7,7,2,1,7,item_0
user_3860,2,2,3,7,4,item_2
user_3861,3,3,3,4,5,item_0
user_3862,2,1,1,1,10,item_0
user_3863,1,5,7,3,7,item_2
user_3864,7,1,7,5,1,item_0
user_3865,3,6,1,3,4,item_1
user_3866,1,4,5,7,9,item_2
user_3867,1,6,7,3,6,item_0
user_3868,9,4,1,8,4,item_2
user_3869,5,4,3,8,4,item_0
user_3870,1,6,1,10,5,item_3
user_3871,10,9,6,1,3,item_2
user_3872,1,1,5,2,1,item_0
user_3873,4,8,1,3,7,item_0
user_3874,9,4,9,10,5,item_0
user_3875,4,10,8,6,8,item_0
user_3876,8,4,2,5,7,item_0
user_3877,2,4,9,10,5,item_0
user_3878,6,7,7,9,6,item_0
user_3879,9,10,4,8,6,item_2
user_3880,8,7,2,3,2,item_0
user_3881,8,9,10,1,3,item_0
user_3882,7,4,5,5,10,item_0
user_3883,6,2,3,5,4,item_0
user_3884,2,2,3,3,5,item_2
user_3885,8,5,2,1,1,item_0
user_3886,8,8,6,2,10,item_0
user_3887,7,2,4,8,3,item_0
user_3888,8,5,10,1,5,item_3
user_3889,5,5,8,4,4,item_0
user_3890,5,1,7,10,6,item_2
user_3891,4,6,2,8,9,item_0
user_3892,10,7,1,8,5,item_0
user_3893,6,5,10,3,4,item_0
user_3894,7,4,5,3,8,item_0
user_3895,3,2,8,7,1,item_0
user_3896,2,9,6,4,8,item_2
user_3897,6,5,9,4,6,item_0
user_3898,10,4,1,4,5,item_2
user_3899,7,4,10,9,6,item_2
user_3900,6,8,7,6,2,item_0
user_3901,5,6,4,7,9,item_1
user_3902,9,7,2,8,3,item_2
user_3903,5,5,7,7,10,item_0
user_3904,3,4,4,2,5,item_0
user_3905,9,5,4,2,5,item_2
user_3906,9,2,7,1,6,item_0
user_3907,9,8,9,9,7,item_0
user_3908,2,1,8,8,2,item_0
user_3909,2,5,1,3,1,item_0
user_3910,1,1,6,6,1,item_3
user_3911,9,9,8,1,5,item_2
user_3912,8,3,8,4,6,item_2
user_3913,10,10,2,2,9,item_0
user_3914,10,3,7,6,1,item_2
user_3915,6,5,1,3,4,item_0
user_3916,5,7,6,10,5,item_2
user_3917,9,4,8,6,6,item_0
user_3918,6,3,6,3,9,item_3
user_3919,5,3,8,6,3,item_3
user_3920,8,1,5,3,5,item_1
user_3921,8,8,5,7,10,item_2
user_3922,9,3,10,2,3,item_2
user_3923,9,7,3,1,9,item_2
user_3924,3,4,6,8,4,item_0
user_3925,3,8,1,7,1,item_0
user_3926,2,3,1,10,8,item_0
user_3927,6,8,7,8,3,item_0
user_3928,6,9,8,3,3,item_2
user_3929,7,2,9,8,10,item_2
user_3930,1,6,3,1,1,item_2
user_3931,4,9,10,7,9,item_0
user_3932,1,2,7,4,7,item_1
user_3933,5,9,7,6,3,item_2
user_3934,5,6,1,1,2,item_2
user_3935,7,3,2,9,5,item_0
user_3936,5,10,6,10,6,item_0
user_3937,4,2,2,4,5,item_1
user_3938,1,1,9,8,9,item_2
user_3939,4,7,2,10,7,item_0
user_3940,2,2,8,7,5,item_0
user_3941,2,3,4,2,7,item_2
user_3942,4,5,4,10,3,item_0
user_3943,4,4,10,3,10,item_0
user_3944,2,3,5,8,9,item_0
user_3945,3,1,9,4,3,item_2
user_3946,4,7,7,5,3,item_0
user_3947,6,9,5,3,4,item_0
user_3948,1,3,1,5,1,item_2
user_3949,10,3,2,4,2,item_0
user_3950,1,10,2,4,9,item_2
user_3951,6,3,1,2,7,item_0
user_3952,1,7,9,6,1,item_2
user_3953,7,9,5,1,5,item_0
user_3954,7,8,7,2,10,item_0
user_3955,1,10,10,8,9,item_0
user_3956,3,2,3,4,5,item_0
user_3957,2,6,1,7,4,item_1
user_3958,3,6,9,3,1,item_0
user_3959,6,3,6,6,5,item_0
user_3960,1,8,5,9,3,item_2
user_3961,3,3,9,7,2,item_0
user_3962,10,2,7,5,4,item_2
user_3963,9,2,3,4,2,item_2
user_3964,2,2,7,4,6,item_0
user_3965,10,9,1,3,4,item_0
user_3966,7,2,5,8,3,item_0
user_3967,7,3,9,2,4,item_2
user_3968,7,6,7,6,8,item_0
user_3969,5,1,2,8,8,item_0
user_3970,5,1,1,1,1,item_2
user_3971,4,3,3,5,4,item_3
user_3972,2,5,2,10,1,item_0
user_3973,3,4,1,4,2,item_0
user_3974,2,2,4,8,9,item_0
user_3975,6,6,7,2,8,item_2
user_3976,5,3,6,6,4,item_2
user_3977,5,2,7,1,5,item_0
user_3978,1,10,8,1,3,item_0
user_3979,1,4,9,1,2,item_0
user_3980,1,8,9,2,8,item_0
user_3981,4,5,6,10,4,item_3
user_3982,5,3,10,10,10,item_0
user_3983,6,7,10,2,3,item_2
user_3984,2,9,4,9,4,item_2
user_3985,2,10,7,3,3,item_2
user_3986,8,8,2,6,9,item_0
user_3987,2,8,8,10,1,item_0
user_3988,8,8,2,1,6,item_2
user_3989,5,6,9,1,3,item_2
user_3990,8,9,6,7,4,item_0
user_3991,3,8,2,6,9,item_0
user_3992,9,4,4,9,3,item_2
user_3993,8,10,3,10,3,item_0
user_3994,1,1,6,2,5,item_0
user_3995,2,1,6,10,8,item_0
user_3996,6,10,5,6,7,item_0
user_3997,4,3,8,8,7,item_0
user_3998,10,3,10,10,3,item_0
user_3999,7,5,7,4,9,item_2
user_4000,9,2,4,3,3,item_1
user_4001,9,7,8,8,7,item_0
user_4002,6,4,4,7,4,item_0
user_4003,4,6,4,9,3,item_0
user_4004,4,9,2,7,9,item_2
user_4005,6,5,10,3,7,item_0
user_4006,3,1,2,3,8,item_2
user_4007,7,8,3,2,8,item_2
user_4008,9,3,2,6,3,item_0
user_4009,6,5,7,1,7,item_0
user_4010,3,6,9,3,9,item_2
user_4011,10,4,4,3,4,item_1
user_4012,9,9,2,7,10,item_0
user_4013,8,9,5,10,10,item_0
user_4014,4,6,4,2,6,item_0
user_4015,2,8,7,8,4,item_0
user_4016,3,1,3,1,10,item_0
user_4017,3,7,4,6,7,item_0
user_4018,1,5,8,7,1,item_0
user_4019,6,10,8,6,2,item_0
user_4020,2,4,5,3,6,item_2
user_4021,8,4,2,10,3,item_2
user_4022,3,4,10,8,6,item_2
user_4023,2,1,7,3,7,item_2
user_4024,3,7,8,3,10,item_0
user_4025,8,6,4,2,3,item_0
user_4026,8,1,1,10,5,item_2
user_4027,9,2,4,1,2,item_2
user_4028,7,1,1,3,9,item_1
user_4029,6,1,2,1,1,item_0
user_4030,4,3,9,8,4,item_0
user_4031,7,3,9,8,10,item_0
user_4032,8,5,1,6,8,item_0
user_4033,8,6,3,6,4,item_3
user_4034,9,8,7,3,2,item_0
user_4035,7,7,10,2,2,item_2
user_4036,3,4,2,10,4,item_0
user_4037,5,4,3,7,10,item_2
user_4038,3,7,9,10,7,item_2
user_4039,9,7,7,1,6,item_0
user_4040,3,9,3,10,8,item_0
user_4041,9,9,9,8,6,item_0
user_4042,9,6,7,9,4,item_2
user_4043,1,2,5,6,6,item_2
user_4044,3,5,4,2,10,item_0
user_4045,1,3,7,4,3,item_2
user_4046,2,9,7,3,8,item_0
user_4047,7,10,4,5,2,item_0
user_4048,2,4,7,3,8,item_2
user_4049,10,9,1,3,7,item_2
user_4050,8,1,2,4,8,item_2
user_4051,10,10,4,10,5,item_0
user_4052,4,9,8,9,7,item_0
user_4053,9,8,2,2,8,item_2
user_4054,10,9,2,2,1,item_2
user_4055,7,1,1,6,10,item_2
user_4056,2,4,7,2,2,item_2
user_4057,8,4,8,5,8,item_2
user_4058,4,7,6,1,8,item_0
user_4059,9,1,6,5,4,item_1
user_4060,1,8,8,2,6,item_2
user_4061,4,1,8,6,2,item_0
user_4062,7,9,8,9,5,item_2
user_4063,2,2,4,5,5,item_0
user_4064,10,6,1,8,10,item_2
user_4065,6,5,2,3,4,item_0
user_4066,10,7,4,3,6,item_0
user_4067,10,5,6,5,7,item_0
user_4068,1,2,3,10,5,item_0
user_4069,5,5,2,8,6,item_0
user_4070,7,1,5,3,8,item_0
user_4071,2,9,5,5,6,item_0
user_4072,1,7,2,4,10,item_0
user_4073,6,4,8,2,7,item_0
user_4074,4,3,6,8,2,item_0
user_4075,10,3,7,7,1,item_0
user_4076,3,1,6,10,9,item_0
user_4077,3,5,1,3,2,item_0
user_4078,6,10,7,10,4,item_2
user_4079,2,5,4,2,1,item_2
user_4080,1,3,2,6,2,item_2
user_4081,6,1,5,1,5,item_0
user_4082,6,2,3,6,6,item_0
user_4083,1,7,10,10,2,item_0
user_4084,5,3,1,10,5,item_2
user_4085,9,6,10,7,8,item_0
user_4086,9,8,2,4,3,item_0
user_4087,9,4,1,1,8,item_0
user_4088,4,10,6,3,9,item_0
user_4089,7,10,8,6,5,item_2
user_4090,10,2,5,9,8,item_0
user_4091,6,9,3,2,10,item_2
user_4092,4,2,10,7,7,item_2
user_4093,7,2,7,5,1,item_0
user_4094,4,10,2,9,1,item_0
user_4095,3,9,3,1,8,item_0
user_4096,10,7,7,3,2,item_2
user_4097,6,6,4,1,4,item_2
user_4098,8,1,4,5,6,item_0
user_4099,3,2,9,3,8,item_2
user_4100,2,8,9,9,7,item_2
user_4101,6,7,2,4,7,item_0
user_4102,10,7,9,9,2,item_2
user_4103,4,8,5,6,3,item_2
user_4104,9,4,1,7,9,item_0
user_4105,1,7,3,10,7,item_0
user_4106,1,5,1,3,1,item_3
user_4107,3,8,6,1,2,item_0
user_4108,10,8,9,7,6,item_2
user_4109,6,10,3,8,9,item_2
user_4110,2,10,10,8,7,item_2
user_4111,3,5,10,1,2,item_2
user_4112,5,4,8,9,3,item_0
user_4113,4,3,4,6,10,item_2
user_4114,10,2,10,7,7,item_2
user_4115,3,9,1,9,7,item_2
user_4116,6,8,3,9,1,item_1
user_4117,10,1,1,9,5,item_0
user_4118,4,7,6,6,6,item_0
user_4119,10,4,1,4,5,item_1
user_4120,9,8,5,9,9,item_2
user_4121,7,9,7,4,7,item_2
user_4122,5,8,9,5,10,item_1
user_4123,9,2,10,3,8,item_2
user_4124,3,5,8,5,7,item_0
user_4125,9,9,7,2,10,item_0
user_4126,4,3,4,6,3,item_0
user_4127,3,10,6,3,10,item_1
user_4128,3,5,9,1,9,item_0
user_4129,1,8,4,7,8,item_0
user_4130,1,6,7,1,4,item_1
user_4131,4,7,9,6,5,item_2
user_4132,5,1,9,9,9,item_2
user_4133,6,9,10,3,9,item_0
user_4134,9,2,7,1,5,item_2
user_4135,4,1,10,2,6,item_0
user_4136,10,5,3,10,3,item_0
user_4137,7,1,8,6,1,item_0
user_4138,2,9,8,8,10,item_0
user_4139,3,3,6,8,6,item_2
user_4140,10,2,8,9,1,item_2
user_4141,2,1,3,9,9,item_0
user_4142,6,8,1,9,6,item_2
user_4143,2,10,7,4,1,item_0
user_4144,6,10,2,8,1,item_0
user_4145,1,5,6,7,7,item_1
user_4146,4,2,3,8,9,item_2
user_4147,3,10,10,3,1,item_0
user_4148,4,3,4,8,5,item_2
user_4149,10,2,6,9,3,item_2
user_4150,6,8,4,3,7,item_2
user_4151,4,10,7,3,7,item_0
user_4152,4,6,2,7,5,item_1
user_4153,4,5,7,2,3,item_2
user_4154,4,2,3,2,5,item_0
user_4155,2,7,3,4,4,item_0
user_4156,4,3,8,5,10,item_2
user_4157,4,9,10,4,8,item_0
user_4158,6,6,3,9,10,item_0
user_4159,4,4,8,3,6,item_2
user_4160,6,1,1,10,3,item_2
user_4161,6,4,10,5,5,item_2
user_4162,8,2,8,10,10,item_0
user_4163,1,6,6,4,8,item_0
user_4164,5,8,6,6,10,item_0
user_4165,2,1,10,8,7,item_2
user_4166,2,7,6,10,5,item_0
user_4167,7,2,4,6,2,item_0
user_4168,5,9,10,9,3,item_0
user_4169,4,8,10,1,7,item_1
user_4170,5,6,8,2,8,item_0
user_4171,7,4,1,1,2,item_2
user_4172,9,5,7,1,4,item_0
user_4173,3,6,7,5,1,item_0
user_4174,1,7,4,6,9,item_0
user_4175,6,1,10,7,9,item_3
user_4176,3,5,7,9,10,item_2
user_4177,8,9,4,9,7,item_0
user_4178,5,4,5,6,2,item_0
user_4179,9,6,6,7,2,item_0
user_4180,6,10,1,1,8,item_0
user_4181,3,6,8,3,9,item_0
user_4182,8,9,6,10,1,item_0
user_4183,5,8,4,6,6,item_0
user_4184,9,9,4,5,1,item_0
user_4185,10,10,10,10,8,item_0
user_4186,5,5,7,4,7,item_0
user_4187,1,5,4,3,2,item_0
user_4188,7,3,7,8,4,item_2
user_4189,10,2,9,2,7,item_0
user_4190,9,6,9,1,6,item_0
user_4191,9,2,3,5,7,item_0
user_4192,5,1,1,7,5,item_0
user_4193,2,3,10,6,8,item_0
user_4194,8,8,6,2,9,item_2
user_4195,2,2,6,4,7,item_0
user_4196,7,3,3,8,5,item_2
user_4197,3,1,2,7,10,item_2
user_4198,6,2,3,2,6,item_0
user_4199,8,5,2,3,6,item_3
user_4200,8,1,5,8,1,item_2
user_4201,10,8,1,5,5,item_2
user_4202,2,4,1,7,8,item_0
user_4203,10,9,8,6,1,item_0
user_4204,7,10,9,2,8,item_0
user_4205,8,2,10,5,8,item_0
user_4206,7,9,9,5,7,item_0
user_4207,1,5,7,8,2,item_0
user_4208,9,8,6,8,9,item_2
user_4209,6,8,3,1,2,item_3
user_4210,4,10,8,2,2,item_2
user_4211,7,2,3,2,8,item_2
user_4212,10,10,4,10,2,item_2
user_4213,2,3,8,1,9,item_0
user_4214,8,8,1,8,10,item_2
user_4215,3,10,5,3,2,item_2
user_4216,7,1,10,8,2,item_0
user_4217,7,9,3,2,1,item_0
user_4218,2,5,1,6,2,item_0
user_4219,7,1,4,5,9,item_0
user_4220,9,7,4,9,1,item_2
user_4221,3,9,5,2,5,item_2
user_4222,3,6,10,6,1,item_2
user_4223,8,1,6,2,9,item_0
user_4224,3,4,6,10,7,item_0
user_4225,9,3,7,2,8,item_2
user_4226,5,4,7,8,8,item_2
user_4227,8,4,8,2,1,item_2
user_4228,1,4,3,3,7,item_0
user_4229,9,9,4,2,9,item_2
user_4230,1,6,10,8,8,item_2
user_4231,6,7,1,8,4,item_0
user_4232,8,3,10,9,10,item_0
user_4233,5,10,10,6,4,item_2
user_4234,5,3,9,10,10,item_0
user_4235,1,9,5,4,2,item_2
user_4236,2,10,10,6,4,item_3
user_4237,1,3,3,2,1,item_2
user_4238,9,1,4,6,9,item_2
user_4239,1,1,5,9,6,item_1
user_4240,5,9,4,3,8,item_2
user_4241,5,4,2,6,7,item_0
user_4242,10,6,4,4,10,item_2
user_4243,5,8,1,2,7,item_2
user_4244,3,4,6,4,10,item_0
user_4245,8,6,9,4,3,item_2
user_4246,10,9,9,2,4,item_0
user_4247,2,8,1,9,1,item_0
user_4248,9,1,8,5,4,item_3
user_4249,9,6,8,3,4,item_0
user_4250,7,1,9,2,8,item_2
user_4251,10,3,8,9,4,item_0
user_4252,4,2,10,10,4,item_2
user_4253,6,7,7,2,9,item_0
user_4254,10,7,6,3,7,item_2
user_4255,7,9,9,3,8,item_2
user_4256,1,5,10,7,6,item_0
user_4257,3,6,5,9,3,item_0
user_4258,5,6,7,2,2,item_1
user_4259,5,4,1,6,3,item_0
user_4260,1,1,3,3,2,item_2
user_4261,7,4,7,9,6,item_0
user_4262,6,5,1,4,8,item_2
user_4263,2,9,2,6,9,item_2
user_4264,8,6,3,10,2,item_2
user_4265,10,1,3,3,10,item_2
user_4266,4,1,10,7,9,item_2
user_4267,2,10,2,2,6,item_0
user_4268,8,2,8,5,1,item_2
user_4269,3,1,10,10,2,item_0
user_4270,10,1,2,1,9,item_2
user_4271,5,5,3,5,1,item_0
user_4272,8,5,1,6,7,item_2
user_4273,6,7,3,8,5,item_0
user_4274,1,7,1,7,10,item_0
user_4275,2,5,9,6,5,item_0
user_4276,5,3,5,3,1,item_2
user_4277,1,5,6,2,2,item_0
user_4278,5,3,8,7,8,item_0
user_4279,4,2,4,6,6,item_2
user_4280,8,10,5,5,2,item_0
user_4281,8,8,9,5,10,item_0
user_4282,8,3,8,5,3,item_2
user_4283,4,5,7,5,9,item_2
user_4284,3,2,5,2,7,item_2
user_4285,2,5,5,7,10,item_0
user_4286,10,5,6,3,8,item_1
user_4287,4,6,10,6,9,item_2
user_4288,10,5,1,6,1,item_2
user_4289,3,8,3,8,1,item_0
user_4290,5,1,3,7,3,item_0
user_4291,7,9,6,8,4,item_0
user_4292,2,8,5,6,2,item_0
user_4293,4,8,5,6,10,item_0
user_4294,4,7,8,1,8,item_0
user_4295,3,1,8,4,2,item_2
user_4296,4,1,4,1,6,item_0
user_4297,1,3,10,6,2,item_2
user_4298,7,8,5,7,10,item_0
user_4299,2,1,1,6,6,item_0
user_4300,3,6,5,9,3,item_2
user_4301,5,4,1,2,7,item_0
user_4302,2,10,9,8,1,item_3
user_4303,2,6,2,2,9,item_0
user_4304,1,9,8,8,5,item_2
user_4305,4,5,10,4,1,item_0
user_4306,1,3,4,9,9,item_0
user_4307,3,10,4,10,2,item_2
user_4308,7,2,6,3,3,item_0
user_4309,7,3,8,4,3,item_2
user_4310,4,7,9,6,6,item_2
user_4311,6,7,8,8,10,item_2
user_4312,8,6,3,4,4,item_2
user_4313,3,10,3,8,6,item_0
user_4314,9,5,2,5,6,item_2
user_4315,3,5,6,3,3,item_0
user_4316,5,9,10,9,3,item_2
user_4317,7,3,5,5,6,item_3
user_4318,7,8,1,9,2,item_0
user_4319,3,1,10,7,10,item_0
user_4320,2,2,4,6,1,item_2
user_4321,1,3,6,5,4,item_0
user_4322,5,9,3,3,1,item_2
user_4323,6,1,5,7,4,item_0
user_4324,3,8,1,10,1,item_0
user_4325,2,6,1,4,5,item_2
user_4326,2,1,7,3,6,item_3
user_4327,8,9,1,5,1,item_3
user_4328,10,10,4,5,4,item_2
user_4329,10,4,10,7,9,item_0
user_4330,8,7,7,3,7,item_0
user_4331,6,1,3,8,2,item_0
user_4332,6,7,8,2,2,item_1
user_4333,7,8,3,8,8,item_2
user_4334,2,1,7,1,2,item_2
user_4335,6,2,8,6,8,item_2
user_4336,7,8,7,5,3,item_0
user_4337,3,2,1,10,7,item_0
user_4338,7,2,8,6,2,item_2
user_4339,3,1,4,8,5,item_0
user_4340,6,10,9,9,8,item_2
user_4341,1,2,1,1,10,item_2
user_4342,10,6,1,8,6,item_2
user_4343,6,3,7,9,4,item_0
user_4344,3,8,10,6,7,item_2
user_4345,9,5,9,3,3,item_2
user_4346,1,7,7,6,5,item_0
user_4347,1,10,4,2,9,item_0
user_4348,10,4,7,2,6,item_2
user_4349,8,5,7,6,4,item_0
user_4350,7,9,2,2,10,item_1
user_4351,10,5,7,3,4,item_2
user_4352,8,1,9,9,4,item_2
user_4353,9,9,6,8,8,item_2
user_4354,4,6,7,5,3,item_0
user_4355,1,9,3,6,2,item_0
user_4356,3,3,4,1,1,item_0
user_4357,7,2,10,5,9,item_2
user_4358,10,1,1,3,5,item_2
user_4359,10,10,4,4,7,item_2
user_4360,2,5,8,9,8,item_0
user_4361,9,9,10,2,7,item_0
user_4362,7,1,9,2,3,item_0
user_4363,2,8,2,5,6,item_2
user_4364,9,10,8,6,3,item_0
user_4365,7,9,1,3,9,item_0
user_4366,1,6,7,9,2,item_2
user_4367,5,8,10,3,6,item_0
user_4368,9,2,3,3,9,item_0
user_4369,8,9,2,5,6,item_0
user_4370,4,4,5,9,7,item_2
user_4371,2,1,10,1,6,item_1
user_4372,3,6,7,9,1,item_0
user_4373,3,10,9,5,6,item_0
user_4374,3,3,3,7,8,item_2
user_4375,10,10,1,3,5,item_0
user_4376,7,10,3,10,8,item_2
user_4377,1,8,9,4,1,item_0
user_4378,6,10,9,9,10,item_0
user_4379,1,3,3,2,1,item_2
user_4380,7,5,10,6,5,item_0
user_4381,1,5,4,1,2,item_0
user_4382,4,8,7,10,5,item_0
user_4383,9,1,7,7,3,item_0
user_4384,8,1,8,10,6,item_0
user_4385,8,4,9,10,1,item_0
user_4386,9,4,8,8,4,item_2
user_4387,6,5,1,10,1,item_0
user_4388,7,4,3,3,2,item_0
user_4389,7,2,6,10,6,item_0
user_4390,3,5,8,1,9,item_0
user_4391,9,3,3,9,6,item_0
user_4392,1,8,3,9,8,item_0
user_4393,3,7,1,8,5,item_2
user_4394,1,7,3,10,4,item_2
user_4395,6,1,2,10,10,item_0
user_4396,4,5,2,2,8,item_0
user_4397,2,6,7,6,5,item_2
user_4398,1,1,7,7,10,item_0
user_4399,5,1,2,8,4,item_0
user_4400,4,4,4,4,6,item_2
user_4401,6,5,6,7,5,item_2
user_4402,10,4,10,4,8,item_0
user_4403,8,2,6,2,9,item_2
user_4404,1,3,6,4,9,item_0
user_4405,6,2,4,1,4,item_0
user_4406,1,8,2,7,3,item_0
user_4407,10,10,4,5,8,item_2
user_4408,9,6,8,1,9,item_1
user_4409,10,4,8,8,8,item_0
user_4410,7,1,9,5,5,item_0
user_4411,3,1,10,2,4,item_0
user_4412,4,2,6,5,6,item_2
user_4413,6,5,9,6,7,item_2
user_4414,1,9,3,8,10,item_2
user_4415,8,9,5,10,4,item_0
user_4416,1,3,2,7,3,item_0
user_4417,6,2,10,6,4,item_2
user_4418,1,4,8,3,3,item_0
user_4419,1,8,4,5,3,item_0
user_4420,4,10,8,5,3,item_0
user_4421,5,8,8,8,5,item_2
user_4422,8,5,1,3,4,item_2
user_4423,2,6,6,9,8,item_0
user_4424,4,4,3,6,10,item_0
user_4425,7,7,1,2,8,item_0
user_4426,9,5,4,2,10,item_0
user_4427,2,10,7,8,9,item_2
user_4428,4,4,6,8,1,item_2
user_4429,9,10,6,2,5,item_0
user_4430,1,10,1,6,4,item_3
user_4431,7,1,4,3,8,item_2
user_4432,3,1,1,7,1,item_0
user_4433,1,9,6,4,7,item_2
user_4434,5,1,3,7,2,item_0
user_4435,10,9,7,8,10,item_2
user_4436,5,8,2,7,7,item_3
user_4437,9,2,9,8,7,item_2
user_4438,7,5,4,3,5,item_2
user_4439,7,8,6,1,7,item_0
user_4440,7,5,6,7,1,item_2
user_4441,2,4,9,9,7,item_0
user_4442,1,8,2,7,9,item_0
user_4443,5,2,7,5,7,item_2
user_4444,2,7,9,9,10,item_0
user_4445,3,9,5,1,4,item_2
user_4446,9,5,2,7,9,item_0
user_4447,9,6,10,3,3,item_3
user_4448,9,4,6,7,6,item_0
user_4449,1,1,6,7,2,item_2
user_4450,10,6,9,2,5,item_0
user_4451,3,7,4,10,3,item_3
user_4452,3,7,4,8,4,item_0
user_4453,1,2,4,10,7,item_0
user_4454,4,3,7,6,5,item_0
user_4455,4,6,6,1,9,item_2
user_4456,7,4,4,10,3,item_0
user_4457,2,6,6,8,8,item_0
user_4458,4,10,8,6,7,item_0
user_4459,1,10,2,1,2,item_2
